Book,Chapter,Verse,Text,Version
1CH,12,39,"They spent three days there with David, feasting on the food and drink which other Israelites had prepared for them.",GNBDC
1CH,12,40,"From as far away as the northern tribes of Issachar, Zebulun, and Naphtali, people came bringing donkeys, camels, mules, and oxen loaded with food — flour, figs, raisins, wine, and olive oil. They also brought cattle and sheep to kill and eat. All this was an expression of the joy that was felt throughout the whole country.",GNBDC
1CH,13,1,King David consulted with all the officers in command of units of a thousand men and units of a hundred men.,GNBDC
1CH,13,2,"Then he announced to all the people of Israel, “If you give your approval and if it is the will of the",GNBDC
1CH,13,3,"Then we will go and fetch God's Covenant Box, which was ignored while Saul was king.”",GNBDC
1CH,13,4,The people were pleased with the suggestion and agreed to it.,GNBDC
1CH,13,6,"David and the people went to the city of Baalah, that is, to Kiriath Jearim, in the territory of Judah, to fetch the Covenant Box of God, which bears the name of the",GNBDC
1CH,13,7,"At Abinadab's house they brought out the Covenant Box and put it on a new cart. Uzzah and Ahio guided the cart,",GNBDC
1CH,13,8,"while David and all the people danced with all their might to honour God. They sang and played musical instruments — harps, drums, cymbals, and trumpets.",GNBDC
1CH,13,9,"As they came to the threshing place of Chidon, the oxen stumbled, and Uzzah stretched out his hand and took hold of the Covenant Box.",GNBDC
1CH,13,10,At once the,GNBDC
1CH,13,11,and so that place has been called Perez Uzzah,GNBDC
1CH,13,12,"Then David was afraid of God and said, “How can I take the Covenant Box with me now?”",GNBDC
1CH,13,13,"So David did not take it with him to Jerusalem. Instead, he left it at the house of a man named Obed Edom, a native of the city of Gath.",GNBDC
1CH,13,14,"It stayed there three months, and the",GNBDC
1CH,14,1,King Hiram of Tyre sent a trade mission to David; he provided him with cedar logs and with stonemasons and carpenters to build a palace.,GNBDC
1CH,14,2,And so David realized that the,GNBDC
1CH,14,3,"There in Jerusalem, David married more wives and had more sons and daughters.",GNBDC
1CH,14,4,"The following children were born to him in Jerusalem: Shammua, Shobab, Nathan, Solomon,",GNBDC
1CH,14,5,"Ibhar, Elishua, Elpelet,",GNBDC
1CH,14,6,"Nogah, Nepheg, Japhia,",GNBDC
1CH,14,7,"Elishama, Beeliada,",GNBDC
1CH,14,8,"When the Philistines heard that David had now been made king over the whole country of Israel, their army went out to capture him. So David marched out to meet them.",GNBDC
1CH,14,9,The Philistines arrived at the Valley of Rephaim and began plundering.,GNBDC
1CH,14,10,"David asked God, “Shall I attack the Philistines? Will you give me the victory?”",GNBDC
1CH,14,?,The,GNBDC
1CH,14,11,"So David attacked them at Baal Perazim and defeated them. He said, “God has used me to break through the enemy army like a flood.” So that place is called Baal Perazim.",GNBDC
1CH,14,12,"When the Philistines fled, they left their idols behind, and David gave orders for them to be burnt.",GNBDC
1CH,14,13,Soon the Philistines returned to the valley and started plundering it again.,GNBDC
1CH,14,14,"Once more David consulted God, who answered, “Don't attack them from here, but go round and get ready to attack them from the other side, near the balsam trees.",GNBDC
1CH,14,15,"When you hear the sound of marching in the treetops, then attack, because I will be marching ahead of you to defeat the Philistine army.”",GNBDC
1CH,14,16,"David did what God had commanded, and so he drove the Philistines back from Gibeon all the way to Gezer.",GNBDC
1CH,14,17,"David's fame spread everywhere, and the",GNBDC
1CH,15,1,"For his own use, David built houses in David's City.",GNBDC
1CH,15,2,"Then he said, “Only Levites should carry the Covenant Box, because they are the ones the",GNBDC
1CH,15,3,So David summoned all the people of Israel to Jerusalem in order to bring the Covenant Box to the place he had prepared for it.,GNBDC
1CH,15,4,Next he sent for the descendants of Aaron and for the Levites.,GNBDC
1CH,15,5,"From the Levite clan of Kohath came Uriel, in charge of 120 members of his clan;",GNBDC
1CH,15,6,"from the clan of Merari came Asaiah, in charge of 220;",GNBDC
1CH,15,7,"from the clan of Gershon, Joel, in charge of 130;",GNBDC
1CH,15,8,"from the clan of Elizaphan, Shemaiah, in charge of 200;",GNBDC
1CH,15,9,"from the clan of Hebron, Eliel, in charge of eighty;",GNBDC
1CH,15,10,"and from the clan of Uzziel, Amminadab, in charge of 112.",GNBDC
1CH,15,11,"David called in the priests Zadok and Abiathar and the six Levites, Uriel, Asaiah, Joel, Shemaiah, Eliel, and Amminadab.",GNBDC
1CH,15,12,"He said to the Levites, “You are the leaders of the Levite clans. Purify yourselves and your fellow-Levites, so that you can bring the Covenant Box of the",GNBDC
1CH,15,13,"Because you were not there to carry it the first time, the",GNBDC
1CH,15,14,Then the priests and the Levites purified themselves in order to move the Covenant Box of the,GNBDC
1CH,15,15,"The Levites carried it on poles on their shoulders, as the",GNBDC
1CH,15,16,David commanded the leaders of the Levites to assign various Levites to sing and to play joyful music on harps and cymbals.,GNBDC
1CH,15,17-21,"From the clans of singers they chose the following men to play the brass cymbals: Heman son of Joel, his relative Asaph son of Berechiah, and Ethan son of Kushaiah, of the clan of Merari. To assist them they chose the following Levites to play the high-pitched harps: Zechariah, Jaaziel, Shemiramoth, Jehiel, Unni, Eliab, Maaseiah, and Benaiah.",GNBDC
1CH,15,?,"To play the low-pitched harps they chose the following Levites: Mattithiah, Eliphelehu, Mikneiah, Azaziah, and the temple guards, Obed Edom and Jeiel.",GNBDC
1CH,15,22,Because of his skill in music Chenaniah was chosen to be in charge of the levitical musicians.,GNBDC
1CH,15,23-24,"Berechiah and Elkanah, along with Obed Edom and Jehiah, were chosen as guards for the Covenant Box. The priests Shebaniah, Joshaphat, Nethanel, Amasai, Zechariah, Benaiah, and Eliezer were chosen to blow trumpets in front of the Covenant Box.",GNBDC
1CH,15,25,"So King David, the leaders of Israel, and the military commanders went to the house of Obed Edom to fetch the Covenant Box, and they had a great celebration.",GNBDC
1CH,15,26,"They sacrificed seven bulls and seven sheep, to make sure that God would help the Levites who were carrying the Covenant Box.",GNBDC
1CH,15,27,"David was wearing a robe made of the finest linen, and so were the musicians, Chenaniah their leader, and the Levites who carried the Box. David also wore a linen ephod.",GNBDC
1CH,15,28,"So all the Israelites accompanied the Covenant Box up to Jerusalem with shouts of joy, the sound of trumpets, horns, and cymbals, and the music of harps.",GNBDC
1CH,15,29,"As the Box was being brought into the city, Michal, Saul's daughter, looked out of the window and saw King David dancing and leaping for joy, and she was disgusted with him.",GNBDC
1CH,16,1,They took the Covenant Box to the tent which David had prepared for it and put it inside. Then they offered sacrifices and fellowship offerings to God.,GNBDC
1CH,16,2,"After David had finished offering the sacrifices, he blessed the people in the name of the",GNBDC
1CH,16,3,"and distributed food to them all. He gave each man and woman in Israel a loaf of bread, a piece of roasted meat,",GNBDC
1CH,16,4,David appointed some of the Levites to lead the worship of the,GNBDC
1CH,16,5,"Asaph was appointed leader, with Zechariah as his assistant. Jeiel, Shemiramoth, Jehiel, Mattithiah, Eliab, Benaiah, Obed Edom, and Jeiel were to play harps. Asaph was to sound the cymbals,",GNBDC
1CH,16,6,"and two priests, Benaiah and Jahaziel, were to blow trumpets regularly in front of the Covenant Box.",GNBDC
1CH,16,7,It was then that David first gave Asaph and his fellow-Levites the responsibility for singing praises to the,GNBDC
1CH,16,8,Give thanks to the,GNBDC
1CH,16,?,tell the nations what he has done.,GNBDC
1CH,16,9,Sing praise to the,GNBDC
1CH,16,?,tell the wonderful things he has done.,GNBDC
1CH,16,10,Be glad that we belong to him;,GNBDC
1CH,16,?,let all who worship him rejoice!,GNBDC
1CH,16,11,Go to the,GNBDC
1CH,16,?,and worship him continually.,GNBDC
1CH,16,12-13,"You descendants of Jacob, God's servant,",GNBDC
1CH,16,?,"descendants of Israel, whom God chose,",GNBDC
1CH,16,?,remember the miracles that God performed,GNBDC
1CH,16,?,and the judgements that he gave.,GNBDC
1CH,16,14,The,GNBDC
1CH,16,?,his commands are for all the world.,GNBDC
1CH,16,15,"Never forget God's covenant,",GNBDC
1CH,16,?,"which he made to last for ever,",GNBDC
1CH,16,?,the promise he made to Isaac.,GNBDC
1CH,16,?,one that will last for ever.,GNBDC
1CH,16,18,"“I will give you the land of Canaan,” he said.",GNBDC
1CH,16,?,“It will be your own possession.”,GNBDC
1CH,16,19,"God's people were few in number,",GNBDC
1CH,16,?,strangers in the land of Canaan.,GNBDC
1CH,16,20,"They wandered from country to country,",GNBDC
1CH,16,?,from one kingdom to another.,GNBDC
1CH,16,?,"to protect them, he warned the kings:",GNBDC
1CH,16,22,“Don't harm my chosen servants;,GNBDC
1CH,16,?,do not touch my prophets.”,GNBDC
1CH,16,23,Sing to the,GNBDC
1CH,16,?,Proclaim every day the good news that he has saved us.,GNBDC
1CH,16,24,"Proclaim his glory to the nations,",GNBDC
1CH,16,?,his mighty deeds to all peoples.,GNBDC
1CH,16,25,The,GNBDC
1CH,16,?,he is to be honoured more than all the gods.,GNBDC
1CH,16,26,"The gods of all other nations are only idols,",GNBDC
1CH,16,?,but the,GNBDC
1CH,16,27,"Glory and majesty surround him,",GNBDC
1CH,16,?,power and joy fill his Temple.,GNBDC
1CH,16,28,Praise the,GNBDC
1CH,16,?,praise his glory and might.,GNBDC
1CH,16,29,Praise the,GNBDC
1CH,16,?,bring an offering and come into his Temple.,GNBDC
1CH,16,#,Bow down before the Holy One when he appears;,GNBDC
1CH,16,30,"tremble before him, all the earth!",GNBDC
1CH,16,?,The earth is set firmly in place and cannot be moved.,GNBDC
1CH,16,31,"Be glad, earth and sky!",GNBDC
1CH,16,?,Tell the nations that the,GNBDC
1CH,16,32,"Roar, sea, and every creature in you;",GNBDC
1CH,16,?,"be glad, fields, and everything in you!",GNBDC
1CH,16,33,The trees in the woods will shout for joy,GNBDC
1CH,16,?,when the,GNBDC
1CH,16,?,his love is eternal.,GNBDC
1CH,16,35,"Say to him, “Save us, O God our Saviour;",GNBDC
1CH,16,?,"gather us together; rescue us from the nations,",GNBDC
1CH,16,?,so that we may be thankful,GNBDC
1CH,16,?,and praise your holy name.”,GNBDC
1CH,16,36,Praise the,GNBDC
1CH,16,?,Praise him now and for ever!,GNBDC
1CH,16,?,"Then all the people said, “Amen”, and praised the",GNBDC
1CH,16,37,King David put Asaph and his fellow-Levites in permanent charge of the worship that was held at the place where the Covenant Box was kept. They were to perform their duties there day by day.,GNBDC
1CH,16,38,Obed Edom son of Jeduthun and 68 men of his clan were to assist them. Hosah and Obed Edom were in charge of guarding the gates.,GNBDC
1CH,16,39,"Zadok the priest and his fellow-priests, however, were in charge of the worship of the",GNBDC
1CH,16,40,Every morning and evening they were to burn sacrifices whole on the altar in accordance with what was written in the Law which the,GNBDC
1CH,16,41,There with them were Heman and Jeduthun and the others who were specifically chosen to sing praises to the,GNBDC
1CH,16,42,Heman and Jeduthun also had charge of the trumpets and cymbals and the other instruments which were played when the songs of praise were sung. The members of Jeduthun's clan were in charge of guarding the gates.,GNBDC
1CH,17,1,"King David was now living in his palace. One day he sent for the prophet Nathan and said to him, “Here I am living in a house built of cedar, but the",GNBDC
1CH,17,2,"Nathan answered, “Do whatever you have in mind, because God is with you.”",GNBDC
1CH,17,3,"But that night God said to Nathan,",GNBDC
1CH,17,4,"“Go and tell my servant David that I say to him, ‘You are not the one to build a temple for me to live in.",GNBDC
1CH,17,5,"From the time I rescued the people of Israel from Egypt until now, I have never lived in a temple; I have always lived in tents and moved from place to place.",GNBDC
1CH,17,6,In all my travelling with the people of Israel I never asked any of the leaders that I appointed why they had not built me a temple made of cedar.’,GNBDC
1CH,17,7,"“So tell my servant David that I, the",GNBDC
1CH,17,8,"I have been with you wherever you have gone, and I have defeated all your enemies as you advanced. I will make you as famous as the greatest leaders in the world.",GNBDC
1CH,17,9-10,"I have chosen a place for my people Israel and have settled them there, where they will live without being oppressed any more. Ever since they entered this land they have been attacked by violent people, but this will not happen again. I promise to defeat all your enemies and to give you descendants.",GNBDC
1CH,17,11,"When you die and are buried with your ancestors, I will make one of your sons king and will keep his kingdom strong.",GNBDC
1CH,17,12,"He will be the one to build a temple for me, and I will make sure that his dynasty continues for ever.",GNBDC
1CH,17,13,"I will be his father and he will be my son. I will not withdraw my support from him as I did from Saul, whom I removed so that you could be king.",GNBDC
1CH,17,14,I will put him in charge of my people and my kingdom for ever. His dynasty will never end.’ ”,GNBDC
1CH,17,15,Nathan told David everything that God had revealed to him.,GNBDC
1CH,17,16,Then King David went into the Tent of the,GNBDC
1CH,17,17,"Yet now you are doing even more; you have made promises about my descendants in the years to come, and you,",GNBDC
1CH,17,18,"What more can I say to you! You know me well, and yet you honour me, your servant.",GNBDC
1CH,17,19,It was your will and purpose to do this for me and to show me my future greatness.,GNBDC
1CH,17,20,LORD,GNBDC
1CH,17,21,"There is no other nation on earth like Israel, whom you rescued from slavery to make them your own people. The great and wonderful things you did for them spread your fame throughout the world. You rescued your people from Egypt and drove out other nations as your people advanced.",GNBDC
1CH,17,22,"You have made Israel your own people for ever, and you,",GNBDC
1CH,17,23,"“And now, O",GNBDC
1CH,17,24,"Your fame will be great, and people will for ever say, ‘The",GNBDC
1CH,17,25,"I have the courage to pray this prayer to you, my God, because you have revealed all this to me, your servant, and have told me that you will make my descendants kings.",GNBDC
1CH,17,26,"You,",GNBDC
1CH,17,27,"I ask you to bless my descendants so that they will continue to enjoy your favour. You,",GNBDC
1CH,18,1,Some time later King David attacked the Philistines again and defeated them. He took out of their control the city of Gath and its surrounding villages.,GNBDC
1CH,18,2,"He also defeated the Moabites, who became his subjects and paid taxes to him.",GNBDC
1CH,18,3,"Next, David attacked King Hadadezer of the Syrian state of Zobah, near the territory of Hamath, because Hadadezer was trying to gain control of the territory by the upper Euphrates.",GNBDC
1CH,18,4,"David captured a thousand of his chariots, 7,000 horsemen, and 20,000 foot soldiers. He kept enough horses for a hundred chariots and crippled all the rest.",GNBDC
1CH,18,5,"When the Syrians of Damascus sent an army to help King Hadadezer, David attacked it and killed 22,000 men.",GNBDC
1CH,18,6,"Then he set up military camps in their territory, and they became his subjects and paid taxes to him. The",GNBDC
1CH,18,7,David captured the gold shields carried by Hadadezer's officials and took them to Jerusalem.,GNBDC
1CH,18,8,"He also took a great quantity of bronze from Tibhath and Kun, cities ruled by Hadadezer. (Solomon later used this bronze to make the tank, the columns, and the bronze utensils for the Temple.)",GNBDC
1CH,18,9,King Toi of Hamath heard that David had defeated Hadadezer's entire army.,GNBDC
1CH,18,10,"So he sent his son Joram to greet King David and congratulate him for his victory over Hadadezer, against whom Toi had fought many times. Joram brought David presents made of gold, silver, and bronze.",GNBDC
1CH,18,11,"King David dedicated them for use in worship, along with the silver and gold he took from the nations he conquered — Edom, Moab, Ammon, Philistia, and Amalek.",GNBDC
1CH,18,13,"He set up military camps throughout Edom, and the people there became King David's subjects. The",GNBDC
1CH,18,14,David ruled over all Israel and made sure that his people were always treated fairly and justly.,GNBDC
1CH,18,15,Abishai's brother Joab was commander of the army; Jehoshaphat son of Ahilud was in charge of the records;,GNBDC
1CH,18,16,Zadok son of Ahitub and Ahimelech son of Abiathar were priests; Seraiah,GNBDC
1CH,18,17,Benaiah son of Jehoiada was in charge of David's bodyguard; and King David's sons held high positions in his service.,GNBDC
1CH,19,1,"Some time later King Nahash of Ammon died, and his son Hanun became king.",GNBDC
1CH,19,2,"King David said, “I must show loyal friendship to Hanun, as his father Nahash did to me.” So David sent messengers to express his sympathy.",GNBDC
1CH,19,?,"When they arrived in Ammon and called on King Hanun,",GNBDC
1CH,19,3,"the Ammonite leaders said to the king, “Do you think that it is in your father's honour that David has sent these men to express sympathy to you? Of course not! He has sent them here as spies to explore the land, so that he can conquer it!”",GNBDC
1CH,19,4,"Hanun seized David's messengers, shaved off their beards, cut off their clothes at the hips, and sent them away.",GNBDC
1CH,19,5,"They were too ashamed to return home. When David heard what had happened, he sent word for them to stay in Jericho and not return until their beards had grown again.",GNBDC
1CH,19,6,"King Hanun and the Ammonites realized that they had made David their enemy, so they paid 34 tonnes of silver to hire chariots and charioteers from Upper Mesopotamia and from the Syrian states of Maacah and Zobah.",GNBDC
1CH,19,7,"The 32,000 chariots they hired and the army of the king of Maacah came and camped near Medeba. The Ammonites too came out from all their cities and got ready to fight.",GNBDC
1CH,19,8,"When David heard what was happening, he sent out Joab and the whole army.",GNBDC
1CH,19,9,"The Ammonites marched out and took up their position at the entrance to Rabbah, their capital city, and the kings who had come to help took up their position in the open countryside.",GNBDC
1CH,19,10,"Joab saw that the enemy troops would attack him in front and from the rear, so he chose the best of Israel's soldiers and put them in position facing the Syrians.",GNBDC
1CH,19,11,"He placed the rest of his troops under the command of his brother Abishai, who put them in position facing the Ammonites.",GNBDC
1CH,19,12,"Joab said to him, “If you see that the Syrians are defeating me, come and help me, and if the Ammonites are defeating you, I will go and help you.",GNBDC
1CH,19,13,Be strong and courageous! Let's fight hard for our people and for the cities of our God. And may the,GNBDC
1CH,19,14,"Joab and his men advanced to attack, and the Syrians fled.",GNBDC
1CH,19,15,"When the Ammonites saw the Syrians running away, they fled from Abishai and retreated into the city. Then Joab went back to Jerusalem.",GNBDC
1CH,19,16,"The Syrians realized that they had been defeated by the Israelites, so they brought troops from the Syrian states on the east side of the River Euphrates and placed them under the command of Shobach, commander of the army of King Hadadezer of Zobah.",GNBDC
1CH,19,17,"When David heard of it, he gathered the Israelite troops, crossed the Jordan, and put them in position facing the Syrians. The fighting began,",GNBDC
1CH,19,18,"and the Israelites drove the Syrian army back. David and his men killed 7,000 Syrian chariot drivers and 40,000 foot soldiers. They also killed the Syrian commander, Shobach.",GNBDC
1CH,19,19,"When the kings who were subject to Hadadezer realized that they had been defeated by Israel, they made peace with David and became his subjects. The Syrians were never again willing to help the Ammonites.",GNBDC
1CH,20,2,The Ammonite idol Molech,GNBDC
1CH,20,3,"He took the people of the city and put them to work with saws, iron hoes, and axes. He did the same to the people of all the other towns of Ammon. Then he and his men returned to Jerusalem.",GNBDC
1CH,20,4,"Later on, war broke out again with the Philistines at Gezer. This was when Sibbecai from Hushah killed a giant named Sippai, and the Philistines were defeated.",GNBDC
1CH,20,6,"Another battle took place at Gath, where there was a giant with six fingers on each hand and six toes on each foot. He was a descendant of the ancient giants.",GNBDC
1CH,20,7,"He defied the Israelites, and Jonathan, the son of David's brother Shammah, killed him.",GNBDC
1CH,20,8,"These three, who were killed by David and his men, were descendants of the giants at Gath.",GNBDC
1CH,21,1,"Satan wanted to bring trouble on the people of Israel, so he made David decide to take a census.",GNBDC
1CH,21,2,"David gave orders to Joab and the other officers, “Go through Israel, from one end of the country to the other, and count the people. I want to know how many there are.”",GNBDC
1CH,21,3,"Joab answered, “May the",GNBDC
1CH,21,4,"But the king made Joab obey the order. Joab went out, travelled through the whole country of Israel, and then returned to Jerusalem.",GNBDC
1CH,21,5,"He reported to King David the total number of men capable of military service: 1,100,000 in Israel, and 470,000 in Judah.",GNBDC
1CH,21,6,"Because Joab disapproved of the king's command, he did not take any census of the tribes of Levi and Benjamin.",GNBDC
1CH,21,7,"God was displeased with what had been done, so he punished Israel.",GNBDC
1CH,21,8,"David said to God, “I have committed a terrible sin in doing this! Please forgive me. I have acted foolishly.”",GNBDC
1CH,21,9,Then the,GNBDC
1CH,21,10,“Go and tell David that I am giving him three choices. I will do whichever he chooses.”,GNBDC
1CH,21,11,"Gad went to David, told him what the",GNBDC
1CH,21,12,Three years of famine? Or three months of running away from the armies of your enemies? Or three days during which the,GNBDC
1CH,21,13,"David replied to Gad, “I am in a desperate situation! But I don't want to be punished by people. Let the",GNBDC
1CH,21,14,So the,GNBDC
1CH,21,15,"Then he sent an angel to destroy Jerusalem, but he changed his mind and said to the angel, “Stop! That's enough!” The angel was standing by the threshing place of Araunah, a Jebusite.",GNBDC
1CH,21,16,"David saw the angel standing in mid air, holding his sword in his hand, ready to destroy Jerusalem. Then David and the leaders of the people — all of whom were wearing sackcloth — bowed low, with their faces touching the ground.",GNBDC
1CH,21,17,"David prayed, “O God, I am the one who did wrong. I am the one who ordered the census. What have these poor people done?",GNBDC
1CH,21,18,The angel of the,GNBDC
1CH,21,19,David obeyed the,GNBDC
1CH,21,20,"There at the threshing place Araunah and his four sons were threshing wheat, and when they saw the angel, the sons ran and hid.",GNBDC
1CH,21,21,"As soon as Araunah saw King David approaching, he left the threshing place and bowed low, with his face touching the ground.",GNBDC
1CH,21,22,"David said to him, “Sell me your threshing place, so that I can build an altar to the",GNBDC
1CH,21,23,"“Take it, Your Majesty,” Araunah said, “and do whatever you wish. Here are these oxen to burn as an offering on the altar, and here are the threshing boards to use as fuel, and wheat to give as an offering. I give it all to you.”",GNBDC
1CH,21,24,"But the king answered, “No, I will pay you the full price. I will not give as an offering to the",GNBDC
1CH,21,25,And he paid Araunah 600 gold coins for the threshing place.,GNBDC
1CH,21,26,He built an altar to the,GNBDC
1CH,21,27,The,GNBDC
1CH,21,28,David saw by this that the,GNBDC
1CH,21,29,The Tent of the,GNBDC
1CH,21,30,"but David was not able to go there to worship God, because he was afraid of the sword of the",GNBDC
1CH,22,1,"So David said, “This is where the Temple of the",GNBDC
1CH,22,2,"King David gave orders for all the foreigners living in the land of Israel to assemble, and he put them to work. Some of them prepared stone blocks for building the Temple.",GNBDC
1CH,22,3,"He supplied a large amount of iron for making nails and clamps for the wooden gates, and so much bronze that no one could weigh it.",GNBDC
1CH,22,4,He arranged for the people of Tyre and Sidon to bring him a large number of cedar logs.,GNBDC
1CH,22,5,"David thought, “The Temple that my son Solomon is to build must be splendid and world-famous. But he is young and inexperienced, so I must make preparations for it.” So David got large amounts of the materials ready before he died.",GNBDC
1CH,22,6,He sent for his son Solomon and commanded him to build a temple for the,GNBDC
1CH,22,7,"David said to him, “My son, I wanted to build a temple to honour the",GNBDC
1CH,22,8,But the,GNBDC
1CH,22,9,"He did, however, make me a promise. He said, ‘You will have a son who will rule in peace, because I will give him peace from all his enemies. His name will be Solomon,",GNBDC
1CH,22,10,"He will build a temple for me. He will be my son, and I will be his father. His dynasty will rule Israel for ever.’ ”",GNBDC
1CH,22,11,"David continued, “Now, my son, may the",GNBDC
1CH,22,12,And may the,GNBDC
1CH,22,13,If you obey all the laws which the,GNBDC
1CH,22,14,"As for the Temple, by my efforts I have accumulated more than 3,400 tonnes of gold and over 34,000 tonnes of silver to be used in building it. Besides that, there is an unlimited supply of bronze and iron. I also have wood and stone ready, but you must get more.",GNBDC
1CH,22,15,"You have many workmen. There are men to work in the stone quarries, and there are masons and carpenters, as well as a large number of craftsmen of every sort who can work",GNBDC
1CH,22,16,"with gold, silver, bronze, and iron. Now begin the work, and may the",GNBDC
1CH,22,17,David commanded all the leaders of Israel to help Solomon.,GNBDC
1CH,22,18,"He said, “The",GNBDC
1CH,22,19,Now serve the,GNBDC
1CH,23,2,King David brought together all the Israelite leaders and all the priests and Levites.,GNBDC
1CH,23,3,"He took a census of all the male Levites aged thirty or older. The total was 38,000.",GNBDC
1CH,23,4,"The king assigned 24,000 to administer the work of the Temple, 6,000 to keep records and decide disputes,",GNBDC
1CH,23,5,"4,000 to do guard duty, and 4,000 to praise the",GNBDC
1CH,23,6,"David divided the Levites into three groups, according to their clans: Gershon, Kohath, and Merari.",GNBDC
1CH,23,7,Gershon had two sons: Ladan and Shimei.,GNBDC
1CH,23,8,"Ladan had three sons: Jehiel, Zetham, and Joel,",GNBDC
1CH,23,9,"who were the heads of the clans descended from Ladan. (Shimei had three sons: Shelomoth, Haziel, and Haran.)",GNBDC
1CH,23,10-11,"Shimei had four sons: Jahath, Zina, Jeush, and Beriah, in order of age. Jeush and Beriah did not have many descendants, so they were counted as one clan.",GNBDC
1CH,23,12,"Kohath had four sons: Amram, Izhar, Hebron, and Uzziel.",GNBDC
1CH,23,13,"His eldest son, Amram, was the father of Aaron and Moses. (Aaron and his descendants were set apart to be in charge of the sacred objects for ever, to burn incense in the worship of the",GNBDC
1CH,23,14,"But the sons of Moses, the man of God, were included among the Levites.)",GNBDC
1CH,23,15,"Moses had two sons, Gershom and Eliezer.",GNBDC
1CH,23,16,The leader among Gershom's sons was Shebuel.,GNBDC
1CH,23,17,"Eliezer had only one son, Rehabiah, but Rehabiah had many descendants.",GNBDC
1CH,23,18,"Kohath's second son, Izhar, had a son, Shelomith, the head of the clan.",GNBDC
1CH,23,19,"Kohath's third son, Hebron, had four sons: Jeriah, Amariah, Jahaziel, and Jekameam.",GNBDC
1CH,23,20,"Kohath's fourth son, Uzziel, had two sons, Micah and Isshiah.",GNBDC
1CH,23,21,"Merari had two sons, Mahli and Mushi. Mahli also had two sons, Eleazar and Kish,",GNBDC
1CH,23,22,"but Eleazar died without having any sons, only daughters. His daughters married their cousins, the sons of Kish.",GNBDC
1CH,23,23,"Merari's second son, Mushi, had three sons: Mahli, Eder, and Jeremoth.",GNBDC
1CH,23,24,"These were the descendants of Levi, by clans and families, every one of them registered by name. Each of his descendants, twenty years of age or older, had a share in the work of the",GNBDC
1CH,23,25,"David said, “The",GNBDC
1CH,23,26,So there is no longer any need for the Levites to carry the Tent of the,GNBDC
1CH,23,27,"On the basis of David's final instructions all Levites were registered for service when they reached the age of twenty,",GNBDC
1CH,23,28,"and were assigned the following duties: to help the priests descended from Aaron with the temple worship, to take care of its courtyards and its rooms, and to keep undefiled everything that is sacred;",GNBDC
1CH,23,29,"to be responsible for the bread offered to God, the flour used in offerings, the wafers made without yeast, the baked offerings, and the flour mixed with olive oil; to weigh and measure the temple offerings;",GNBDC
1CH,23,30,and to praise and glorify the,GNBDC
1CH,23,31,and whenever offerings to the,GNBDC
1CH,23,32,They were given the responsibility of taking care of the Tent of the,GNBDC
1CH,24,1,"These are the groups to which the descendants of Aaron belong. Aaron had four sons: Nadab, Abihu, Eleazar, and Ithamar.",GNBDC
1CH,24,2,"Nadab and Abihu died before their father did, and left no descendants, so their brothers Eleazar and Ithamar became priests.",GNBDC
1CH,24,3,"King David organized the descendants of Aaron into groups according to their duties. He was assisted in this by Zadok, a descendant of Eleazar, and by Ahimelech, a descendant of Ithamar.",GNBDC
1CH,24,4,"The descendants of Eleazar were organized into sixteen groups, while the descendants of Ithamar were organized into eight; this was done because there were more male heads of families among the descendants of Eleazar.",GNBDC
1CH,24,5,"Since there were temple officials and spiritual leaders among the descendants of both Eleazar and Ithamar, assignments were made by drawing lots.",GNBDC
1CH,24,6,"The descendants of Eleazar and of Ithamar took turns in drawing lots. Then they were registered by Shemaiah son of Nethanel, a Levite secretary. The king, his officials, the priest Zadok, Ahimelech son of Abiathar, and the heads of the priestly families and of the Levite families, were all witnesses.",GNBDC
1CH,24,7-18,This is the order in which the 24 family groups were given their assignments:,GNBDC
1CH,24,?,1.,GNBDC
1CH,24,?,Jehoiarib,GNBDC
1CH,24,?,2.,GNBDC
1CH,24,?,Jedaiah,GNBDC
1CH,24,?,3.,GNBDC
1CH,24,?,Harim,GNBDC
1CH,24,?,4.,GNBDC
1CH,24,?,Seorim,GNBDC
1CH,24,?,5.,GNBDC
1CH,24,?,Malchijah,GNBDC
1CH,24,?,6.,GNBDC
1CH,24,?,Mijamin,GNBDC
1CH,24,?,7.,GNBDC
1CH,24,?,Hakkoz,GNBDC
1CH,24,?,8.,GNBDC
1CH,24,?,Abijah,GNBDC
1CH,24,?,9.,GNBDC
1CH,24,?,Jeshua,GNBDC
1CH,24,?,10.,GNBDC
1CH,24,?,Shecaniah,GNBDC
1CH,24,?,11.,GNBDC
1CH,24,?,Eliashib,GNBDC
1CH,24,?,12.,GNBDC
1CH,24,?,Jakim,GNBDC
1CH,24,?,13.,GNBDC
1CH,24,?,Huppah,GNBDC
1CH,24,?,14.,GNBDC
1CH,24,?,Jeshebeab,GNBDC
1CH,24,?,15.,GNBDC
1CH,24,?,Bilgah,GNBDC
1CH,24,?,16.,GNBDC
1CH,24,?,Immer,GNBDC
1CH,24,?,17.,GNBDC
1CH,24,?,Hezir,GNBDC
1CH,24,?,18.,GNBDC
1CH,24,?,Happizzez,GNBDC
1CH,24,?,19.,GNBDC
1CH,24,?,Pethahiah,GNBDC
1CH,24,?,20.,GNBDC
1CH,24,?,Jehezkel,GNBDC
1CH,24,?,21.,GNBDC
1CH,24,?,Jachin,GNBDC
